order_day_index,ship_delay_days,Ship Mode,Segment,State,Sub-Category,Sales,Quantity,Discount,Profit,Order Date
823,4,Standard Class,Consumer,Pennsylvania,Phones,118.782,3,0.4,-27.7158,2016-04-05
823,4,Standard Class,Consumer,Pennsylvania,Supplies,769.184,4,0.2,-163.4516,2016-04-05
1036,4,Standard Class,Consumer,Texas,Furnishings,11.376,3,0.6,-5.688,2016-11-04
1036,4,Standard Class,Consumer,Texas,Furnishings,66.112,4,0.6,-84.2928,2016-11-04
694,2,First Class,Consumer,California,Appliances,45.28,4,0.0,15.3952,2015-11-28
678,6,Standard Class,Consumer,New York,Envelopes,15.56,2,0.0,7.3132,2015-11-12
1000,4,Standard Class,Corporate,Oregon,Phones,859.2,3,0.2,75.18,2016-09-29
289,3,Second Class,Corporate,California,Binders,2.992,1,0.2,1.122,2014-10-19
289,3,Second Class,Corporate,California,Binders,20.064,6,0.2,7.0224,2014-10-19
289,3,Second Class,Corporate,California,Paper,146.73,3,0.0,68.9631,2014-10-19
289,3,Second Class,Corporate,California,Labels,18.75,5,0.0,9.0,2014-10-19
289,3,Second Class,Corporate,California,Phones,117.576,3,0.2,11.7576,2014-10-19
800,5,Standard Class,Home Office,California,Binders,51.184,7,0.2,19.194,2016-03-13
1084,6,Standard Class,Consumer,California,Furnishings,842.72,8,0.0,202.2528,2016-12-22
1084,6,Standard Class,Consumer,California,Furnishings,41.96,2,0.0,10.9096,2016-12-22
994,4,Standard Class,Corporate,Washington,Binders,13.216,4,0.2,4.4604,2016-09-23
994,4,Standard Class,Corporate,Washington,Chairs,184.752,3,0.2,-20.7846,2016-09-23
697,4,Standard Class,Home Office,Michigan,Paper,19.44,3,0.0,9.3312,2015-12-01
697,4,Standard Class,Home Office,Michigan,Art,3.64,2,0.0,1.0192,2015-12-01
697,4,Standard Class,Home Office,Michigan,Paper,18.54,2,0.0,8.7138,2015-12-01
752,3,Second Class,Corporate,New York,Binders,43.12,5,0.2,15.092,2016-01-25
752,3,Second Class,Corporate,New York,Tables,313.722,3,0.4,-99.3453,2016-01-25
752,3,Second Class,Corporate,New York,Furnishings,45.98,1,0.0,7.8166,2016-01-25
752,3,Second Class,Corporate,New York,Storage,428.68,7,0.0,0.0,2016-01-25
231,3,First Class,Consumer,Missouri,Paper,11.56,2,0.0,5.6644,2014-08-22
156,5,Standard Class,Consumer,New York,Binders,68.48,2,0.2,25.68,2014-06-08
156,5,Standard Class,Consumer,New York,Storage,1676.88,6,0.0,83.844,2014-06-08
825,2,First Class,Corporate,New Jersey,Paper,37.94,2,0.0,18.2112,2016-04-07
511,2,First Class,Corporate,Ohio,Furnishings,41.568,4,0.2,-4.1568,2015-05-29
511,2,First Class,Corporate,Ohio,Chairs,317.058,3,0.3,-86.0586,2015-05-29
511,2,First Class,Corporate,Ohio,Fasteners,8.04,5,0.2,2.9145,2015-05-29
884,4,Standard Class,Corporate,Washington,Supplies,61.38,6,0.0,15.9588,2016-06-05
710,5,Second Class,Consumer,California,Accessories,50.0,2,0.0,10.5,2015-12-14
858,5,Standard Class,Consumer,Illinois,Envelopes,7.072,2,0.2,2.3868,2016-05-10
354,4,Second Class,Consumer,Florida,Paper,45.528,3,0.2,15.9348,2014-12-23
354,4,Second Class,Consumer,Florida,Chairs,64.784,1,0.2,6.4784,2014-12-23
354,4,Second Class,Consumer,Florida,Storage,424.272,2,0.2,-10.6068,2014-12-23
354,4,Second Class,Consumer,Florida,Art,1.344,1,0.2,0.504,2014-12-23
354,4,Second Class,Consumer,Florida,Storage,83.92,5,0.2,-1.049,2014-12-23
532,5,Standard Class,Home Office,Texas,Storage,228.92,5,0.2,14.3075,2015-06-19
660,0,Same Day,Corporate,Colorado,Chairs,582.336,8,0.2,-29.1168,2015-10-25
260,3,First Class,Consumer,New York,Phones,629.95,5,0.0,157.4875,2014-09-20
260,3,First Class,Consumer,New York,Chairs,631.782,2,0.1,140.396,2014-09-20
260,3,First Class,Consumer,New York,Bookcases,801.568,2,0.2,-10.0196,2014-09-20
260,3,First Class,Consumer,New York,Labels,75.18,6,0.0,35.3346,2014-09-20
260,3,First Class,Consumer,New York,Appliances,30.98,1,0.0,8.0548,2014-09-20
260,3,First Class,Consumer,New York,Phones,1349.91,9,0.0,661.4559,2014-09-20
1043,4,Standard Class,Consumer,Illinois,Art,14.112,6,0.2,1.2348,2016-11-11
621,5,Standard Class,Consumer,Virginia,Envelopes,31.12,4,0.0,14.6264,2015-09-16
172,4,Standard Class,Consumer,Arizona,Furnishings,4.272,2,0.2,0.9612,2014-06-24
952,5,Second Class,Consumer,New York,Tables,209.148,2,0.4,-66.2302,2016-08-12
952,5,Second Class,Consumer,New York,Storage,1591.02,6,0.0,286.3836,2016-08-12
70,3,First Class,Home Office,Illinois,Machines,574.91,2,0.3,156.047,2014-03-14
70,3,First Class,Home Office,Illinois,Paper,8.448,2,0.2,2.64,2014-03-14
797,4,Second Class,Corporate,Arizona,Storage,104.696,1,0.2,6.5435,2016-03-10
389,2,First Class,Consumer,California,Chairs,2803.92,5,0.2,0.0,2015-01-27
997,1,First Class,Corporate,Texas,Binders,6.816,2,0.8,-11.5872,2016-09-26
653,4,Standard Class,Consumer,Washington,Phones,249.584,2,0.2,15.599,2015-10-18
653,4,Standard Class,Consumer,Washington,Paper,17.94,3,0.0,8.7906,2015-10-18
653,4,Standard Class,Consumer,Washington,Furnishings,10.11,3,0.0,3.2352,2015-10-18
297,5,Standard Class,Home Office,North Carolina,Paper,10.368,2,0.2,3.6288,2014-10-27
297,5,Standard Class,Home Office,North Carolina,Paper,11.952,3,0.2,4.0338,2014-10-27
201,4,Standard Class,Corporate,California,Phones,604.752,6,0.2,60.4752,2014-07-23
201,4,Standard Class,Corporate,California,Supplies,40.7,5,0.0,11.803,2014-07-23
201,4,Standard Class,Corporate,California,Phones,302.376,3,0.2,37.797,2014-07-23
201,4,Standard Class,Corporate,California,Accessories,45.0,3,0.0,4.95,2014-07-23
252,5,Second Class,Consumer,New York,Chairs,3785.292,6,0.1,420.588,2014-09-12
986,5,Standard Class,Consumer,Washington,Art,35.4,5,0.0,13.452,2016-09-15
328,4,Standard Class,Corporate,New York,Furnishings,199.9,5,0.0,39.98,2014-11-27
128,5,Standard Class,Corporate,Texas,Chairs,1212.96,8,0.3,-69.312,2014-05-11
602,4,Standard Class,Corporate,Texas,Phones,1099.96,5,0.2,82.497,2015-08-28
602,4,Standard Class,Corporate,Texas,Tables,103.481,1,0.3,-16.2613,2015-08-28
532,0,Same Day,Home Office,Pennsylvania,Labels,5.904,2,0.2,1.9926,2015-06-19
591,6,Standard Class,Consumer,Arizona,Accessories,30.08,2,0.2,-5.264,2015-08-17
591,6,Standard Class,Consumer,Arizona,Paper,36.288,7,0.2,12.7008,2015-08-17
591,6,Standard Class,Consumer,Arizona,Art,10.272,3,0.2,1.1556,2015-08-17
591,6,Standard Class,Consumer,Arizona,Accessories,252.8,4,0.2,-31.6,2015-08-17
630,0,Same Day,Consumer,Pennsylvania,Binders,2.946,2,0.7,-2.0622,2015-09-25
282,5,Standard Class,Corporate,Illinois,Supplies,22.24,2,0.2,2.502,2014-10-12
142,4,Standard Class,Consumer,New York,Paper,14.62,2,0.0,6.7252,2014-05-25
360,2,Second Class,Consumer,Ohio,Appliances,48.36,5,0.2,6.045,2014-12-29
422,1,First Class,Corporate,Texas,Phones,95.84,4,0.2,34.742,2015-03-01
511,5,Standard Class,Consumer,Indiana,Labels,12.39,3,0.0,5.6994,2015-05-29
993,6,Standard Class,Consumer,Indiana,Paper,35.88,6,0.0,16.146,2016-09-22
988,6,Standard Class,Home Office,Washington,Labels,12.32,4,0.0,5.9136,2016-09-17
248,5,Standard Class,Consumer,California,Binders,8.608,2,0.2,3.0128,2014-09-08
633,7,Standard Class,Corporate,California,Appliances,186.15,3,0.0,55.845,2015-09-28
633,7,Standard Class,Corporate,California,Binders,81.792,6,0.2,26.5824,2015-09-28
633,7,Standard Class,Corporate,California,Supplies,47.19,3,0.0,13.6851,2015-09-28
633,7,Standard Class,Corporate,California,Phones,36.784,2,0.2,-8.2764,2015-09-28
895,3,Second Class,Home Office,Tennessee,Machines,91.475,1,0.5,-1.8295,2016-06-16
279,5,Standard Class,Consumer,California,Art,144.6,3,0.0,41.934,2014-10-09
279,5,Standard Class,Consumer,California,Phones,15.992,1,0.2,-2.9985,2014-10-09
318,5,Second Class,Home Office,New York,Paper,34.44,3,0.0,17.22,2014-11-17
289,5,Standard Class,Home Office,California,Phones,321.552,6,0.2,20.097,2014-10-19
55,4,First Class,Consumer,Ohio,Art,19.456,4,0.2,3.4048,2014-02-27
352,4,Standard Class,Consumer,Delaware,Labels,17.28,6,0.0,7.9488,2014-12-21
1051,4,Standard Class,Corporate,Washington,Furnishings,31.96,2,0.0,1.598,2016-11-19
513,5,Second Class,Corporate,Illinois,Labels,5.904,2,0.2,1.9926,2015-05-31
513,5,Second Class,Corporate,Illinois,Paper,173.488,7,0.2,54.215,2015-05-31
513,5,Second Class,Corporate,Illinois,Furnishings,51.56,2,0.6,-61.872,2015-05-31
513,5,Second Class,Corporate,Illinois,Binders,3.564,3,0.8,-6.237,2015-05-31
247,7,Standard Class,Consumer,Illinois,Fasteners,13.16,5,0.2,4.1125,2014-09-07
247,7,Standard Class,Consumer,Illinois,Binders,3.828,3,0.8,-6.5076,2014-09-07
247,7,Standard Class,Consumer,Illinois,Binders,304.99,5,0.8,-533.7325,2014-09-07
533,4,Second Class,Home Office,Pennsylvania,Accessories,319.984,2,0.2,91.9954,2015-06-20
200,6,Standard Class,Home Office,California,Art,19.68,6,0.0,6.4944,2014-07-22
1064,2,Second Class,Corporate,Texas,Bookcases,781.864,10,0.32,-137.976,2016-12-02
1064,2,Second Class,Corporate,Texas,Paper,30.816,9,0.2,9.63,2016-12-02
636,3,First Class,Consumer,Oregon,Phones,572.8,2,0.2,50.12,2015-10-01
945,6,Standard Class,Corporate,Alabama,Art,197.05,7,0.0,59.115,2016-08-05
730,5,Standard Class,Corporate,Oklahoma,Tables,1592.85,7,0.0,350.427,2016-01-03
730,5,Standard Class,Corporate,Oklahoma,Binders,11.88,2,0.0,5.346,2016-01-03
860,4,Standard Class,Consumer,California,Accessories,120.0,6,0.0,46.8,2016-05-12
860,4,Standard Class,Consumer,California,Appliances,8.67,1,0.0,2.3409,2016-05-12
874,4,Standard Class,Consumer,Wisconsin,Furnishings,26.94,3,0.0,11.3148,2016-05-26
686,4,Standard Class,Consumer,California,Furnishings,32.04,3,0.0,8.01,2015-11-20
840,7,Standard Class,Consumer,New York,Art,32.13,9,0.0,8.3538,2016-04-22
840,7,Standard Class,Consumer,New York,Art,2.88,1,0.0,0.8064,2016-04-22
1015,4,Standard Class,Corporate,New York,Phones,1091.93,7,0.0,272.9825,2016-10-14
1015,4,Standard Class,Corporate,New York,Paper,111.96,2,0.0,54.8604,2016-10-14
92,2,Second Class,Consumer,Michigan,Art,26.7,2,0.0,7.476,2014-04-05
92,2,Second Class,Consumer,Michigan,Binders,40.2,5,0.0,18.09,2014-04-05
92,2,Second Class,Consumer,Michigan,Art,13.89,3,0.0,4.5837,2014-04-05
92,2,Second Class,Consumer,Michigan,Storage,689.82,6,0.0,20.6946,2014-04-05
946,5,Standard Class,Consumer,New York,Art,38.34,9,0.0,15.7194,2016-08-06
345,2,First Class,Corporate,Illinois,Binders,9.264,3,0.8,-13.896,2014-12-14
1015,5,Standard Class,Consumer,Wisconsin,Accessories,1649.75,5,0.0,544.4175,2016-10-14
70,4,Standard Class,Home Office,Florida,Paper,91.056,6,0.2,31.8696,2014-03-14
45,7,Standard Class,Consumer,Illinois,Art,54.208,14,0.2,8.8088,2014-02-17
598,2,Second Class,Consumer,Ohio,Phones,26.982,3,0.4,4.0473,2015-08-24
598,2,Second Class,Consumer,Ohio,Labels,6.912,3,0.2,2.5056,2015-08-24
598,2,Second Class,Consumer,Ohio,Storage,435.504,3,0.2,48.9942,2015-08-24
762,5,Standard Class,Corporate,California,Storage,93.02,2,0.0,3.7208,2016-02-04
350,6,Standard Class,Consumer,Illinois,Phones,323.976,3,0.2,36.4473,2014-12-19
350,6,Standard Class,Consumer,Illinois,Paper,15.552,3,0.2,5.4432,2014-12-19
350,6,Standard Class,Consumer,Illinois,Storage,32.592,3,0.2,-7.7406,2014-12-19
1028,4,Standard Class,Consumer,New York,Chairs,427.644,14,0.1,80.7772,2016-10-27
1028,4,Standard Class,Consumer,New York,Fasteners,40.67,7,0.0,12.6077,2016-10-27
1028,4,Standard Class,Consumer,New York,Storage,33.48,2,0.0,1.3392,2016-10-27
1028,4,Standard Class,Consumer,New York,Binders,9.728,2,0.2,3.2832,2016-10-27
996,2,First Class,Corporate,California,Bookcases,477.666,2,0.15,84.294,2016-09-25
493,5,Second Class,Home Office,Arizona,Chairs,191.968,7,0.2,16.7972,2015-05-11
580,4,Standard Class,Corporate,Texas,Labels,35.52,3,0.2,13.32,2015-08-06
580,4,Standard Class,Corporate,Texas,Binders,6.23,5,0.8,-9.6565,2015-08-06
580,4,Standard Class,Corporate,Texas,Paper,56.704,2,0.2,19.1376,2015-08-06
580,4,Standard Class,Corporate,Texas,Bookcases,369.1992,3,0.32,-114.0174,2015-08-06
299,4,Standard Class,Corporate,Indiana,Accessories,1.98,2,0.0,0.891,2014-10-29
299,4,Standard Class,Corporate,Indiana,Paper,75.88,2,0.0,35.6636,2014-10-29
897,2,Second Class,Corporate,Pennsylvania,Paper,6.848,2,0.2,2.14,2016-06-18
897,2,Second Class,Corporate,Pennsylvania,Binders,4.626,2,0.7,-3.855,2016-06-18
897,2,Second Class,Corporate,Pennsylvania,Appliances,453.6,3,0.2,90.72,2016-06-18
485,3,First Class,Home Office,California,Binders,13.848,3,0.2,5.193,2015-05-03
676,4,Standard Class,Consumer,Pennsylvania,Storage,577.584,6,0.2,43.3188,2015-11-10
512,4,Standard Class,Home Office,Virginia,Accessories,151.96,4,0.0,36.4704,2015-05-30
993,5,Standard Class,Corporate,Colorado,Furnishings,68.432,7,0.2,8.554,2016-09-22
694,4,Standard Class,Consumer,Ohio,Furnishings,71.12,5,0.2,9.779,2015-11-28
694,4,Standard Class,Consumer,Ohio,Fasteners,3.008,2,0.2,0.564,2015-11-28
699,2,Second Class,Home Office,New Hampshire,Paper,184.66,7,0.0,84.9436,2015-12-03
287,2,Second Class,Consumer,Texas,Furnishings,5.312,2,0.6,-1.5936,2014-10-17
851,2,First Class,Consumer,Ohio,Accessories,132.52,5,0.2,34.7865,2016-05-03
851,2,First Class,Consumer,Ohio,Storage,195.64,5,0.2,-44.019,2016-05-03
851,2,First Class,Consumer,Ohio,Furnishings,51.968,2,0.2,10.3936,2016-05-03
851,2,First Class,Consumer,Ohio,Accessories,431.976,3,0.2,-75.5958,2016-05-03
851,2,First Class,Consumer,Ohio,Machines,224.937,3,0.7,-164.9538,2016-05-03
851,2,First Class,Consumer,Ohio,Labels,6.0,2,0.2,2.1,2016-05-03
514,7,Standard Class,Home Office,California,Paper,11.76,2,0.0,5.7624,2015-06-01
87,0,Same Day,Consumer,Florida,Chairs,1125.488,7,0.2,98.4802,2014-03-31
87,0,Same Day,Consumer,Florida,Binders,12.645,5,0.7,-10.116,2014-03-31
87,0,Same Day,Consumer,Florida,Art,4.032,2,0.2,1.0584,2014-03-31
629,0,Same Day,Consumer,Ohio,Binders,6.732,6,0.7,-4.488,2015-09-24
629,0,Same Day,Consumer,Ohio,Storage,33.568,2,0.2,1.6784,2015-09-24
629,0,Same Day,Consumer,Ohio,Envelopes,15.84,2,0.2,5.544,2015-09-24
629,0,Same Day,Consumer,Ohio,Labels,24.424,1,0.2,7.9378,2015-09-24
629,0,Same Day,Consumer,Ohio,Art,17.12,5,0.2,1.926,2015-09-24
587,0,Same Day,Consumer,California,Furnishings,31.56,3,0.0,10.4148,2015-08-13
508,2,Second Class,Consumer,Texas,Chairs,105.686,1,0.3,-28.6862,2015-05-26
508,2,Second Class,Consumer,Texas,Machines,399.54,2,0.4,-79.908,2015-05-26
508,2,Second Class,Consumer,Texas,Chairs,104.93,5,0.3,-4.497,2015-05-26
886,4,Standard Class,Home Office,Pennsylvania,Fasteners,9.648,6,0.2,3.4974,2016-06-07
966,2,First Class,Corporate,Florida,Paper,31.008,1,0.2,11.2404,2016-08-26
1050,0,Same Day,Consumer,California,Binders,61.12,5,0.2,22.156,2016-11-18
128,4,Standard Class,Home Office,Illinois,Paper,17.472,3,0.2,5.6784,2014-05-11
128,4,Standard Class,Home Office,Illinois,Binders,104.58,9,0.8,-172.557,2014-05-11
937,4,Standard Class,Home Office,Texas,Furnishings,24.7,5,0.6,-9.88,2016-07-28
937,4,Standard Class,Home Office,Texas,Furnishings,302.72,5,0.6,-378.4,2016-07-28
624,4,Standard Class,Home Office,California,Furnishings,60.84,3,0.0,19.4688,2015-09-19
466,4,Standard Class,Consumer,Oregon,Appliances,35.208,1,0.2,2.6406,2015-04-14
975,5,Standard Class,Consumer,Arkansas,Paper,239.5,5,0.0,114.96,2016-09-04
136,3,First Class,Consumer,Virginia,Supplies,34.2,5,0.0,9.234,2014-05-19
896,6,Standard Class,Corporate,New York,Tables,376.866,3,0.4,-213.5574,2016-06-17
668,3,First Class,Consumer,Virginia,Appliances,197.72,4,0.0,55.3616,2015-11-02
864,3,Second Class,Consumer,California,Furnishings,282.84,4,0.0,19.7988,2016-05-16
864,3,Second Class,Consumer,California,Labels,27.72,9,0.0,13.3056,2016-05-16
989,4,Standard Class,Consumer,California,Phones,239.984,2,0.2,23.9984,2016-09-18
312,2,First Class,Corporate,Washington,Appliances,22.98,1,0.0,6.894,2014-11-11
312,2,First Class,Corporate,Washington,Accessories,102.13,7,0.0,15.3195,2014-11-11
312,2,First Class,Corporate,Washington,Binders,2033.584,2,0.2,762.594,2014-11-11
962,7,Standard Class,Corporate,California,Art,5.76,2,0.0,1.6704,2016-08-22
266,4,Standard Class,Home Office,Ohio,Appliances,16.704,6,0.2,1.2528,2014-09-26
266,4,Standard Class,Home Office,Ohio,Accessories,3.152,2,0.2,0.4728,2014-09-26
266,4,Standard Class,Home Office,Ohio,Paper,32.896,4,0.2,11.1024,2014-09-26
324,4,Standard Class,Consumer,Michigan,Binders,14.67,3,0.0,6.7482,2014-11-23
10,5,Standard Class,Consumer,Ohio,Paper,37.408,7,0.2,13.0928,2014-01-13
10,5,Standard Class,Consumer,Ohio,Binders,3.438,2,0.7,-2.5212,2014-01-13
879,6,Standard Class,Consumer,New York,Binders,7.152,3,0.2,2.3244,2016-05-31
879,6,Standard Class,Consumer,New York,Phones,179.7,6,0.0,88.053,2016-05-31
284,3,First Class,Consumer,Massachusetts,Accessories,177.0,3,0.0,30.09,2014-10-14
284,3,First Class,Consumer,Massachusetts,Storage,79.45,7,0.0,22.246,2014-10-14
284,3,First Class,Consumer,Massachusetts,Chairs,1628.82,9,0.0,260.6112,2014-10-14
319,7,Standard Class,Corporate,Washington,Furnishings,137.54,2,0.0,55.016,2014-11-18
319,7,Standard Class,Corporate,Washington,Tables,730.2,4,0.0,94.926,2014-11-18
390,3,Second Class,Consumer,North Carolina,Tables,4297.644,13,0.4,-1862.3124,2015-01-28
63,5,Standard Class,Corporate,Washington,Art,20.65,5,0.0,9.499,2014-03-07
63,5,Standard Class,Corporate,Washington,Storage,204.9,5,0.0,0.0,2014-03-07
63,5,Standard Class,Corporate,Washington,Chairs,436.704,6,0.2,21.8352,2014-03-07
63,5,Standard Class,Corporate,Washington,Chairs,481.568,2,0.2,54.1764,2014-03-07
320,5,Standard Class,Consumer,Minnesota,Storage,221.16,4,0.0,57.5016,2014-11-19
320,5,Standard Class,Consumer,Minnesota,Phones,281.97,3,0.0,78.9516,2014-11-19
1058,4,Standard Class,Consumer,California,Bookcases,3406.664,8,0.15,160.3136,2016-11-26
1058,4,Standard Class,Consumer,California,Art,37.17,9,0.0,10.4076,2016-11-26
1058,4,Standard Class,Consumer,California,Appliances,64.96,2,0.0,19.488,2016-11-26
1058,4,Standard Class,Consumer,California,Furnishings,595.38,6,0.0,297.69,2016-11-26
262,7,Standard Class,Consumer,New York,Furnishings,97.44,3,0.0,35.0784,2014-09-22
262,7,Standard Class,Consumer,New York,Binders,3.984,1,0.2,1.3944,2014-09-22
262,7,Standard Class,Consumer,New York,Art,13.04,4,0.0,5.7376,2014-09-22
262,7,Standard Class,Consumer,New York,Chairs,579.528,4,0.1,83.7096,2014-09-22
82,4,Second Class,Consumer,California,Labels,18.75,5,0.0,9.0,2014-03-26
885,5,Standard Class,Home Office,California,Phones,3023.928,9,0.2,226.7946,2016-06-06
885,5,Standard Class,Home Office,California,Accessories,26.96,2,0.0,3.7744,2016-06-06
885,5,Standard Class,Home Office,California,Phones,477.6,3,0.2,161.19,2016-06-06
703,0,Same Day,Corporate,California,Paper,12.96,2,0.0,6.2208,2015-12-07
841,4,Standard Class,Consumer,California,Binders,18.088,7,0.2,6.5569,2016-04-23
841,4,Standard Class,Consumer,California,Envelopes,71.97,3,0.0,35.985,2016-04-23
587,2,First Class,Corporate,North Carolina,Art,64.68,7,0.2,8.085,2015-08-13
1085,5,Standard Class,Home Office,Pennsylvania,Paper,7.968,2,0.2,2.6892,2016-12-23
1085,5,Standard Class,Home Office,Pennsylvania,Phones,1499.97,5,0.4,-374.9925,2016-12-23
200,2,Second Class,Consumer,Texas,Storage,26.632,1,0.2,1.3316,2014-07-22
854,4,Standard Class,Consumer,California,Furnishings,41.6,4,0.0,14.144,2016-05-06
329,5,Standard Class,Corporate,Indiana,Envelopes,64.02,6,0.0,29.4492,2014-11-28
836,5,Standard Class,Corporate,New York,Art,6.99,3,0.0,2.0271,2016-04-18
836,5,Standard Class,Corporate,New York,Supplies,6.84,1,0.0,1.8468,2016-04-18
723,4,Standard Class,Corporate,California,Storage,323.1,2,0.0,61.389,2015-12-27
723,4,Standard Class,Corporate,California,Phones,668.16,9,0.2,75.168,2015-12-27
679,4,Standard Class,Consumer,Texas,Bookcases,613.9992,3,0.32,-18.0588,2015-11-13
602,5,Standard Class,Corporate,Connecticut,Storage,470.36,11,0.0,122.2936,2015-08-28
1073,3,First Class,Corporate,Ohio,Appliances,73.536,4,0.2,9.192,2016-12-11
158,5,Second Class,Corporate,Michigan,Labels,491.55,5,0.0,240.8595,2014-06-10
798,0,Same Day,Home Office,Pennsylvania,Furnishings,30.336,4,0.2,9.48,2016-03-11
1031,5,Standard Class,Consumer,California,Fasteners,3.62,2,0.0,1.1946,2016-10-30
1022,6,Standard Class,Consumer,California,Chairs,242.136,3,0.2,12.1068,2016-10-21
1022,6,Standard Class,Consumer,California,Art,12.39,3,0.0,5.6994,2016-10-21
1022,6,Standard Class,Consumer,California,Furnishings,19.96,2,0.0,5.5888,2016-10-21
1022,6,Standard Class,Consumer,California,Storage,340.92,3,0.0,3.4092,2016-10-21
306,5,Standard Class,Consumer,Pennsylvania,Furnishings,273.568,2,0.2,-34.196,2014-11-05
306,5,Standard Class,Consumer,Pennsylvania,Binders,13.194,2,0.7,-8.796,2014-11-05
306,5,Standard Class,Consumer,Pennsylvania,Storage,1080.096,6,0.2,-94.5084,2014-11-05
306,5,Standard Class,Consumer,Pennsylvania,Accessories,51.56,5,0.2,-6.445,2014-11-05
306,5,Standard Class,Consumer,Pennsylvania,Accessories,58.416,2,0.2,16.7946,2014-11-05
1039,5,Standard Class,Consumer,California,Binders,57.584,2,0.2,20.1544,2016-11-07
952,2,Second Class,Home Office,Pennsylvania,Art,37.312,4,0.2,2.7984,2016-08-12
878,1,Same Day,Consumer,Texas,Phones,79.96,5,0.2,7.996,2016-05-30
878,1,Same Day,Consumer,Texas,Accessories,223.96,5,0.2,11.198,2016-05-30
993,4,Standard Class,Corporate,Wisconsin,Furnishings,18.96,2,0.0,7.584,2016-09-22
774,4,Standard Class,Consumer,New York,Chairs,326.646,3,0.1,39.9234,2016-02-16
774,4,Standard Class,Consumer,New York,Accessories,89.97,3,0.0,39.5868,2016-02-16
353,4,Standard Class,Home Office,New York,Binders,296.712,13,0.2,100.1403,2014-12-22
701,6,Standard Class,Consumer,Illinois,Envelopes,12.224,2,0.2,4.4312,2015-12-05
